Academic English Multi Student
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	WL Cap	WL Act	WL Rem	XL Cap	XL Act	XL Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	41207	KIN	100	14	M	1.000	Performance Training	W	03:30 pm-05:10 pm	25	0	25	0	0	0	0	0	0	Jennifer C MacNeil (P)	08/22-12/14	KO L201	In-Person Modality and Tuition (Sciences)
NR	41209	KIN	100	16	M	1.000	Strength Training	MW	07:10 pm-08:00 pm	20	0	20	0	0	0	0	0	0	Laura Gross (P)	08/22-12/14	MG 048	In-Person Modality and Tuition (Sciences)
NR	41210	KIN	100	17	M	1.000	Strength Training	TR	06:30 pm-07:20 pm	20	0	20	0	0	0	0	0	0	Laura Gross (P)	08/22-12/14	MG 048	In-Person Modality and Tuition (Sciences)
NR	41211	KIN	100	18	M	1.000	Tennis	MW	10:00 am-10:50 am	12	0	12	0	0	0	0	0	0	Peter A Bartlett (P)	08/22-12/14	TBA TBA	In-Person Modality and Tuition (Sciences)
NR	41212	KIN	100	19	M	1.000	Tennis	MW	11:00 am-11:50 am	12	0	12	0	0	0	0	0	0	Peter A Bartlett (P)	08/22-12/14	TBA TBA	In-Person Modality and Tuition (Sciences)
NR	41213	KIN	100	20	M	1.000	Badminton	TR	11:00 am-11:50 am	20	0	20	0	0	0	0	0	0	Ronald Yee (P)	08/22-12/14	KO L201	In-Person Modality and Tuition (Sciences)
NR	41214	KIN	100	21	M	1.000	Golf	W	08:20 am-10:00 am	20	0	20	0	0	0	0	0	0	Mike Armstrong (P)	08/22-12/14	KO OS1	In-Person Modality and Tuition (Sciences)
NR	41215	KIN	100	22	M	1.000	Swimming	MW	02:00 pm-02:50 pm	20	0	20	0	0	0	0	0	0	Laura Gross (P)	08/22-12/14	KO 101Q	In-Person Modality and Tuition (Sciences)
NR	41216	KIN	100	24	M	1.000	Taekwondo	TR	11:00 am-11:50 am	25	0	25	0	0	0	0	0	0	Sydney A Reitenbach (P)	08/22-12/14	KO B03	In-Person Modality and Tuition (Sciences)
NR	41217	KIN	100	25	M	1.000	Fencing	M	01:35 pm-03:15 pm	15	0	15	0	0	0	0	0	0	Leonel Augusto Bello (P)	08/22-12/14	KO L201	In-Person Modality and Tuition (Sciences)
NR	41218	KIN	100	26	M	1.000	Gymnastics	T	01:00 pm-02:40 pm	18	0	18	0	0	0	0	0	0	John C Gagnon (P)	08/22-12/14	KO L201	In-Person Modality and Tuition (Sciences)
NR	41220	KIN	100	28	M	1.000	Volleyball	MW	12:30 pm-01:20 pm	25	0	25	0	0	0	0	0	0	Robert Hillman (P)	08/22-12/14	KO L201	In-Person Modality and Tuition (Sciences)
NR	41221	KIN	100	29	M	1.000	Basketball	MW	11:30 am-12:20 pm	20	0	20	0	0	0	0	0	0	H Charles Johnson (P)	08/22-12/14	KO L201	In-Person Modality and Tuition (Sciences)
NR	41223	KIN	100	31	M	1.000	Pilates	TR	09:00 am-09:50 am	20	0	20	0	0	0	0	0	0	Laura D Sachs (P)	08/22-12/14	KO L201	In-Person Modality and Tuition (Sciences)
NR	41224	KIN	100	32	M	1.000	Pilates	TR	10:00 am-10:50 am	20	0	20	0	0	0	0	0	0	Laura D Sachs (P)	08/22-12/14	KO L201	In-Person Modality and Tuition (Sciences)
NR	41226	KIN	100	34	M	1.000	Yoga	M	03:30 pm-05:10 pm	25	0	25	0	0	0	0	0	0	Laura D Sachs (P)	08/22-12/14	KO L201	In-Person Modality and Tuition (Sciences)
NR	41227	KIN	100	35	M	1.000	Yoga	T	03:10 pm-04:50 pm	25	0	25	0	0	0	0	0	0	Jennifer C MacNeil (P)	08/22-12/14	KO L201	In-Person Modality and Tuition (Sciences)
NR	42032	KIN	120	01	M	4.000	Introduction to Kinesiology	MWF	08:00 am-09:05 am	25	0	25	0	0	0	0	0	0	TBA	08/22-12/14	HR 435	In-Person Modality and Tuition (Sciences)
NR	42033	KIN	120	02	M	4.000	Introduction to Kinesiology	TR	08:00 am-09:45 am	25	0	25	0	0	0	0	0	0	Sarah Camhi (P)	08/22-12/14	HR 430	In-Person Modality and Tuition (Sciences)
NR	42034	KIN	200	01	M	4.000	Measurement and Statistics	MWF	09:15 am-10:20 am	20	0	20	0	0	0	0	0	0	Karen Francis (P)	08/22-12/14	CO 214	Core B1 Math or Quant Sci and In-Person Modality and Tuition (Sciences)
NR	42035	KIN	220	01	M	4.000	Anatomical Kinesiology	TR	12:45 pm-02:30 pm	25	0	25	0	0	0	0	0	0	Julia C Orri (P)	08/22-12/14	LS 103	In-Person Modality and Tuition (Sciences)
NR	42036	KIN	300	01	M	4.000	Motor Development	MWF	09:15 am-10:20 am	30	0	30	0	0	0	0	0	0	Shannon Siegel (P)	08/22-12/14	HR 430	In-Person Modality and Tuition (Sciences)
NR	42037	KIN	310	01	M	4.000	Exercise Physiology	TR	08:00 am-09:45 am	30	0	30	0	0	0	0	0	0	Julia C Orri (P)	08/22-12/14	HR 435	In-Person Modality and Tuition (Sciences)
NR	42038	KIN	310L	11	M	0.000	Laboratory	T	10:00 am-11:30 am	15	0	15	0	0	0	0	0	0	Julia C Orri (P)	08/22-12/14	HR 110	In-Person Modality and Tuition (Sciences)
NR	42040	KIN	310L	12	M	0.000	Laboratory	R	10:00 am-11:30 am	15	0	15	0	0	0	0	0	0	Julia C Orri (P)	08/22-12/14	HR 110	In-Person Modality and Tuition (Sciences)
NR	42042	KIN	315	01	M	4.000	Sport & Exercise Psychology	MWF	01:00 pm-02:05 pm	30	0	30	0	0	0	0	0	0	Shannon Siegel (P)	08/22-12/14	LS 303	In-Person Modality and Tuition (Sciences)
NR	42044	KIN	320	01	M	4.000	Motor Learning	MWF	08:00 am-09:05 am	30	0	30	0	0	0	0	0	0	Karen Francis (P)	08/22-12/14	LS 303	In-Person Modality and Tuition (Sciences)
NR	42200	KIN	330	02	M	4.000	Exercise and Health Promotion	TR	12:45 pm-02:30 pm	20	0	20	0	0	0	0	0	0	Sarah Camhi (P)	08/22-12/14	CO 414	Core CEL Comm-Engaged Learning and In-Person Modality and UG MJR KIN ADV.ARE (KIN1) and Tuition (Sciences)
NR	42051	KIN	335	01	M	4.000	Physical Activity and Aging	TR	02:40 pm-04:25 pm	20	0	20	0	0	0	0	0	0	Christian J Thompson (P)	08/22-12/14	LS 303	Core CEL Comm-Engaged Learning and In-Person Modality and UG MJR KIN ADV.ARE (KIN1) and Tuition (Sciences)
NR	42045	KIN	350	01	M	4.000	Biomechanics	MWF	10:30 am-11:35 am	45	0	45	0	0	0	0	0	0	Gerwyn Hughes (P)	08/22-12/14	ED 306	In-Person Modality and Tuition (Sciences)
NR	42046	KIN	350L	11	M	0.000	Laboratory	M	11:45 am-01:15 pm	15	0	15	0	0	0	0	0	0	Gerwyn Hughes (P)	08/22-12/14	HR G75	In-Person Modality and Tuition (Sciences)
NR	42047	KIN	350L	12	M	0.000	Laboratory	W	11:45 am-01:15 pm	15	0	15	0	0	0	0	0	0	Gerwyn Hughes (P)	08/22-12/14	HR G75	In-Person Modality and Tuition (Sciences)
NR	42049	KIN	350L	13	M	0.000	Laboratory	F	11:45 am-01:15 pm	15	0	15	0	0	0	0	0	0	Gerwyn Hughes (P)	08/22-12/14	HR G75	In-Person Modality and Tuition (Sciences)
NR	42319	KIN	360	01	M	4.000	Exercise and Healthy Kids	MWF	11:45 am-12:50 pm	20	0	20	0	0	0	0	0	0	TBA	08/22-12/14	ED 101	In-Person Modality and UG MJR KIN ADV.ARE (KIN1) and Tuition (Sciences)
NR	42201	KIN	362	01	M	4.000	Sport, Culture & Society	MWF	09:15 am-10:20 am	20	0	20	0	0	0	0	0	0	TBA	08/22-12/14	MH 126	Core E Social Sciences and Core CD Cultural Diversity and In-Person Modality and UG MJR KIN ADV.ARE (KIN1) and Tuition (Sciences)
NR	42052	KIN	368	01	M	4.000	Nutrition for Exer & Health	TR	09:55 am-11:40 am	20	0	20	0	0	0	0	0	0	Christian J Thompson (P)	08/22-12/14	HR 430	In-Person Modality and UG MJR KIN ADV.ARE (KIN1) and Tuition (Sciences)
Latin
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	WL Cap	WL Act	WL Rem	XL Cap	XL Act	XL Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	40564	LATN	101	01	M	6.000	Language in Ancient Rome	MWF	09:15 am-10:50 am	22	0	22	0	0	0	0	0	0	Jessica Blum-Sorensen (P)	08/22-12/14	LM 352	In-Person Modality and Tuition (Liberal Arts)
NR	40565	LATN	301	01	M	4.000	Love and Friendship in Rome	MWF	11:45 am-12:50 pm	22	0	22	0	0	0	0	0	0	Jessica Blum-Sorensen (P)	08/22-12/14	ED 006	In-Person Modality and Tuition (Liberal Arts)
Learning and Instruction
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	WL Cap	WL Act	WL Rem	XL Cap	XL Act	XL Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	41337	L&I	631	01	M	2.000	Curriculum and Instruction for Students with Mild/Moderate Disabilities	W	07:45 pm-09:45 pm	24	0	24	0	0	0	0	0	0	Kevin Oh (P)	08/21-12/06	ED 201	In-Person Modality and Tuition (Education)
NR	41338	L&I	633	01	M	3.000	Assessment in Special Education	W	04:45 pm-07:40 pm	24	0	24	0	0	0	0	0	0	Alyssa A Lund (P)	08/21-12/06	ED 201	In-Person Modality and Tuition (Education)
NR	41339	L&I	638	01	ODP	3.000	M.A. Thesis/Field Project	 	TBA	13	0	13	0	0	0	0	0	0	Kevin Oh (P)	08/21-12/06	ONL ONL	Remote Modality and Tuition (Education)
NR	41340	L&I	639	01	M	2.000	Intern Teaching Seminar I	R	04:45 pm-08:15 pm	24	0	24	0	0	0	0	0	0	Aisha B Ortega (P), Kevin Oh	08/31-08/31	LM 241B	In-Person Modality and Tuition (Education)
 	 	 	 	 	 	 	 	R	04:45 pm-08:15 pm	 	 	 	 	 	 	 	 	 	Aisha B Ortega (P), Kevin Oh	09/28-09/28	LM 241B	In-Person Modality and Tuition (Education)
 	 	 	 	 	 	 	 	R	04:45 pm-08:15 pm	 	 	 	 	 	 	 	 	 	Aisha B Ortega (P), Kevin Oh	10/26-10/26	LM 241B	In-Person Modality and Tuition (Education)
 	 	 	 	 	 	 	 	R	04:45 pm-08:15 pm	 	 	 	 	 	 	 	 	 	Aisha B Ortega (P), Kevin Oh	11/30-11/30	LM 241B	In-Person Modality and Tuition (Education)
NR	41341	L&I	675	01	M	3.000	Data-based Instruction	W	04:45 pm-08:10 pm	24	0	24	0	0	0	0	0	0	Karla Leon Guerrero (P)	08/21-12/06	ED 307	In-Person Modality and Tuition (Education)
NR	41342	L&I	678	01	M	1.000	Intern Teaching Seminar III	W	08:15 pm-09:15 pm	24	0	24	0	0	0	0	0	0	Cheryl Hendrickson (P)	08/21-12/06	ED 307	In-Person Modality and Tuition (Education)
NR	42310	L&I	698	01	ODP	3.000	SpTp: Neg Conflict Resolution	R	05:30 pm-09:45 pm	24	0	24	0	0	0	24	0	24	Darrick Arthur Smith (P)	08/17-08/17	ONL ONL	Remote Modality and Tuition (Education)
 	 	 	 	 	 	 	 	R	05:30 pm-09:45 pm	 	 	 	 	 	 	 	 	 	Darrick Arthur Smith (P)	08/24-08/24	ONL ONL	Remote Modality and Tuition (Education)
 	 	 	 	 	 	 	 	R	05:30 pm-09:45 pm	 	 	 	 	 	 	 	 	 	Darrick Arthur Smith (P)	09/07-09/07	ONL ONL	Remote Modality and Tuition (Education)
 	 	 	 	 	 	 	 	R	05:30 pm-09:45 pm	 	 	 	 	 	 	 	 	 	Darrick Arthur Smith (P)	09/21-09/21	ONL ONL	Remote Modality and Tuition (Education)
 	 	 	 	 	 	 	 	R	05:30 pm-09:45 pm	 	 	 	 	 	 	 	 	 	Darrick Arthur Smith (P)	10/05-10/05	ONL ONL	Remote Modality and Tuition (Education)
 	 	 	 	 	 	 	 	R	05:30 pm-09:45 pm	 	 	 	 	 	 	 	 	 	Darrick Arthur Smith (P)	10/19-10/19	ONL ONL	Remote Modality and Tuition (Education)
 	 	 	 	 	 	 	 	R	05:30 pm-09:45 pm	 	 	 	 	 	 	 	 	 	Darrick Arthur Smith (P)	11/02-11/02	ONL ONL	Remote Modality and Tuition (Education)
 	 	 	 	 	 	 	 	R	05:30 pm-09:45 pm	 	 	 	 	 	 	 	 	 	Darrick Arthur Smith (P)	11/16-11/16	ONL ONL	Remote Modality and Tuition (Education)
 	 	 	 	 	 	 	 	R	05:30 pm-09:45 pm	 	 	 	 	 	 	 	 	 	Darrick Arthur Smith (P)	11/30-11/30	ONL ONL	Remote Modality and Tuition (Education)
NR	41346	L&I	700	01	M	3.000	Cognitive Psychology	S	01:00 pm-05:15 pm	24	0	24	0	0	0	0	0	0	Mathew T Mitchell (P)	08/19-08/19	GL 213	In-Person Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	01:00 pm-05:15 pm	 	 	 	 	 	 	 	 	 	Mathew T Mitchell (P)	08/26-08/26	GL 213	In-Person Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	01:00 pm-05:15 pm	 	 	 	 	 	 	 	 	 	Mathew T Mitchell (P)	09/09-09/09	GL 213	In-Person Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	01:00 pm-05:15 pm	 	 	 	 	 	 	 	 	 	Mathew T Mitchell (P)	09/23-09/23	GL 213	In-Person Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	01:00 pm-05:15 pm	 	 	 	 	 	 	 	 	 	Mathew T Mitchell (P)	10/07-10/07	GL 213	In-Person Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	01:00 pm-05:15 pm	 	 	 	 	 	 	 	 	 	Mathew T Mitchell (P)	10/21-10/21	GL 213	In-Person Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	01:00 pm-05:15 pm	 	 	 	 	 	 	 	 	 	Mathew T Mitchell (P)	11/04-11/04	GL 213	In-Person Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	01:00 pm-05:15 pm	 	 	 	 	 	 	 	 	 	Mathew T Mitchell (P)	11/18-11/18	GL 213	In-Person Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	01:00 pm-05:15 pm	 	 	 	 	 	 	 	 	 	Mathew T Mitchell (P)	12/02-12/02	GL 213	In-Person Modality and Tuition (Education)
NR	41343	L&I	707	01	M	3.000	Literature Reviews	S	08:00 am-12:15 pm	13	0	13	0	0	0	0	0	0	Patricia L Busk (P)	08/19-08/19	ED 103	In-Person Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	08:00 am-12:15 pm	 	 	 	 	 	 	 	 	 	Patricia L Busk (P)	08/26-08/26	ED 103	In-Person Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	08:00 am-12:15 pm	 	 	 	 	 	 	 	 	 	Patricia L Busk (P)	09/09-09/09	ED 103	In-Person Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	08:00 am-12:15 pm	 	 	 	 	 	 	 	 	 	Patricia L Busk (P)	09/23-09/23	ED 103	In-Person Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	08:00 am-12:15 pm	 	 	 	 	 	 	 	 	 	Patricia L Busk (P)	10/07-10/07	ED 103	In-Person Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	08:00 am-12:15 pm	 	 	 	 	 	 	 	 	 	Patricia L Busk (P)	10/21-10/21	ED 103	In-Person Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	08:00 am-12:15 pm	 	 	 	 	 	 	 	 	 	Patricia L Busk (P)	11/04-11/04	ED 103	In-Person Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	08:00 am-12:15 pm	 	 	 	 	 	 	 	 	 	Patricia L Busk (P)	11/18-11/18	ED 103	In-Person Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	08:00 am-12:15 pm	 	 	 	 	 	 	 	 	 	Patricia L Busk (P)	12/02-12/02	ED 103	In-Person Modality and Tuition (Education)
NR	42063	L&I	725	01	M	3.000	Instructional Design	S	08:00 am-12:15 pm	24	0	24	0	0	0	24	0	24	Bianca Carmel Rowden Quince (P)	08/19-08/19	ED 306	Hybrid Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	08:00 am-12:15 pm	 	 	 	 	 	 	 	 	 	Bianca Carmel Rowden Quince (P)	08/26-08/26	ED 306	Hybrid Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	08:00 am-12:15 pm	 	 	 	 	 	 	 	 	 	Bianca Carmel Rowden Quince (P)	09/09-09/09	ED 306	Hybrid Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	08:00 am-12:15 pm	 	 	 	 	 	 	 	 	 	Bianca Carmel Rowden Quince (P)	09/23-09/23	ED 306	Hybrid Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	08:00 am-12:15 pm	 	 	 	 	 	 	 	 	 	Bianca Carmel Rowden Quince (P)	10/07-10/07	ED 306	Hybrid Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	08:00 am-12:15 pm	 	 	 	 	 	 	 	 	 	Bianca Carmel Rowden Quince (P)	10/21-10/21	ED 306	Hybrid Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	08:00 am-12:15 pm	 	 	 	 	 	 	 	 	 	Bianca Carmel Rowden Quince (P)	11/04-11/04	ED 306	Hybrid Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	08:00 am-12:15 pm	 	 	 	 	 	 	 	 	 	Bianca Carmel Rowden Quince (P)	11/18-11/18	ED 306	Hybrid Modality and Tuition (Education)
 	 	 	 	 	 	 	 	S	08:00 am-12:15 pm	 	 	 	 	 	 	 	 	 	Bianca Carmel Rowden Quince (P)	12/02-12/02	ED 306	Hybrid Modality and Tuition (Education)
NR	41527	L&I	790	01	ODP	1.000-3.000	Dissertation Proposal Development	 	TBA	9	0	9	0	0	0	9	0	9	Xornam Sellina Apedoe (P)	08/17-12/06	ONL ONL	Remote Modality and Tuition (Education)
NR	41540	L&I	790	02	ODP	1.000-3.000	Dissertation Proposal Development	 	TBA	9	0	9	0	0	0	9	0	9	Patricia L Busk (P)	08/17-12/06	ONL ONL	Remote Modality and Tuition (Education)
NR	41542	L&I	790	03	ODP	1.000-3.000	Dissertation Proposal Development	 	TBA	9	0	9	0	0	0	9	0	9	Nicola Ann McClung (P)	08/17-12/06	ONL ONL	Tuition (Education)
NR	41544	L&I	790	04	ODP	1.000-3.000	Dissertation Proposal Development	 	TBA	9	0	9	0	0	0	9	0	9	Kevin Oh (P)	08/17-12/06	ONL ONL	Remote Modality and Tuition (Education)
NR	41546	L&I	790	05	ODP	1.000-3.000	Dissertation Proposal Development	 	TBA	9	0	9	0	0	0	9	0	9	Devanshi Unadkat (P)	08/17-12/06	ONL ONL	Remote Modality and Tuition (Education)
NR	42271	L&I	790	06	M	1.000-3.000	Dissertation Proposal Development	 	TBA	9	0	9	0	0	0	9	0	9	Xornam Sellina Apedoe (P)	08/17-12/06	TBA	In-Person Modality and Tuition (Education)
NR	42282	L&I	790	07	M	1.000-3.000	Dissertation Proposal Development	 	TBA	9	0	9	0	0	0	9	0	9	Patricia L Busk (P)	08/17-12/06	TBA	In-Person Modality and Tuition (Education)
NR	42283	L&I	790	08	M	1.000-3.000	Dissertation Proposal Development	 	TBA	9	0	9	0	0	0	9	0	9	Nicola Ann McClung (P)	08/17-12/06	TBA	In-Person Modality and Tuition (Education)
NR	42284	L&I	790	09	M	1.000-3.000	Dissertation Proposal Development	 	TBA	9	0	9	0	0	0	9	0	9	Kevin Oh (P)	08/17-12/06	TBA	In-Person Modality and Tuition (Education)
NR	42285	L&I	790	10	M	1.000-3.000	Dissertation Proposal Development	 	TBA	9	0	9	0	0	0	9	0	9	Devanshi Unadkat (P)	08/17-12/06	TBA	In-Person Modality and Tuition (Education)
NR	41541	L&I	791	02	ODP	1.000-3.000	Dissertation Research and Writing	 	TBA	9	0	9	0	0	0	9	0	9	Patricia L Busk (P)	08/17-12/06	ONL ONL	Remote Modality and Tuition (Education)
NR	41543	L&I	791	03	ODP	1.000-3.000	Dissertation Research and Writing	 	TBA	9	0	9	0	0	0	9	0	9	Nicola Ann McClung (P)	08/17-12/06	ONL ONL	Remote Modality and Tuition (Education)
NR	41545	L&I	791	04	ODP	1.000-3.000	Dissertation Research and Writing	 	TBA	9	0	9	0	0	0	9	0	9	Kevin Oh (P)	08/17-12/06	ONL ONL	Remote Modality and Tuition (Education)
NR	41547	L&I	791	05	ODP	1.000-3.000	Dissertation Research and Writing	 	TBA	9	0	9	0	0	0	9	0	9	Devanshi Unadkat (P)	08/17-12/06	ONL ONL	Remote Modality and Tuition (Education)
NR	42286	L&I	791	06	M	1.000-3.000	Dissertation Research and Writing	 	TBA	9	0	9	0	0	0	9	0	9	Xornam Sellina Apedoe (P)	08/17-12/06	TBA	In-Person Modality and Tuition (Education)
NR	42287	L&I	791	07	M	1.000-3.000	Dissertation Research and Writing	 	TBA	9	0	9	0	0	0	9	0	9	Patricia L Busk (P)	08/17-12/06	TBA	In-Person Modality and Tuition (Education)
NR	42288	L&I	791	08	M	1.000-3.000	Dissertation Research and Writing	 	TBA	9	0	9	0	0	0	9	0	9	Nicola Ann McClung (P)	08/17-12/06	TBA	In-Person Modality and Tuition (Education)
NR	42289	L&I	791	09	M	1.000-3.000	Dissertation Research and Writing	 	TBA	9	0	9	0	0	0	9	0	9	Kevin Oh (P)	08/17-12/06	TBA	In-Person Modality and Tuition (Education)
NR	41539	L&I	791	1	ODP	1.000-3.000	Dissertation Research and Writing	 	TBA	9	0	9	0	0	0	9	0	9	Xornam Sellina Apedoe (P)	08/17-12/06	ONL ONL	Remote Modality and Tuition (Education)
NR	42290	L&I	791	10	M	1.000-3.000	Dissertation Research and Writing	 	TBA	9	0	9	0	0	0	9	0	9	Devanshi Unadkat (P)	08/17-12/06	TBA	In-Person Modality and Tuition (Education)
NR	42313	L&I	798	01	ODP	3.000	SpTp: Neg Conflict Resolution	R	05:30 pm-09:45 pm	24	0	24	0	0	0	24	0	24	Darrick Arthur Smith (P)	08/17-08/17	ONL ONL	Remote Modality and Tuition (Education)
 	 	 	 	 	 	 	 	R	05:30 pm-09:45 pm	 	 	 	 	 	 	 	 	 	Darrick Arthur Smith (P)	08/24-08/24	ONL ONL	Remote Modality and Tuition (Education)
 	 	 	 	 	 	 	 	R	05:30 pm-09:45 pm	 	 	 	 	 	 	 	 	 	Darrick Arthur Smith (P)	09/07-09/07	ONL ONL	Remote Modality and Tuition (Education)
 	 	 	 	 	 	 	 	R	05:30 pm-09:45 pm	 	 	 	 	 	 	 	 	 	Darrick Arthur Smith (P)	09/21-09/21	ONL ONL	Remote Modality and Tuition (Education)
 	 	 	 	 	 	 	 	R	05:30 pm-09:45 pm	 	 	 	 	 	 	 	 	 	Darrick Arthur Smith (P)	10/05-10/05	ONL ONL	Remote Modality and Tuition (Education)
 	 	 	 	 	 	 	 	R	05:30 pm-09:45 pm	 	 	 	 	 	 	 	 	 	Darrick Arthur Smith (P)	10/19-10/19	ONL ONL	Remote Modality and Tuition (Education)
 	 	 	 	 	 	 	 	R	05:30 pm-09:45 pm	 	 	 	 	 	 	 	 	 	Darrick Arthur Smith (P)	11/02-11/02	ONL ONL	Remote Modality and Tuition (Education)
 	 	 	 	 	 	 	 	R	05:30 pm-09:45 pm	 	 	 	 	 	 	 	 	 	Darrick Arthur Smith (P)	11/16-11/16	ONL ONL	Remote Modality and Tuition (Education)
 	 	 	 	 	 	 	 	R	05:30 pm-09:45 pm	 	 	 	 	 	 	 	 	 	Darrick Arthur Smith (P)	11/30-11/30	ONL ONL	Remote Modality and Tuition (Education)
MS Entrepreneurship Innovation
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	WL Cap	WL Act	WL Rem	XL Cap	XL Act	XL Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	41474	MSEI	500	01	SFD	2.000	Philosophy of Entrepreneurship and Innovation	MW	11:05 am-12:55 pm	25	0	25	0	0	0	0	0	0	Kurt Keilhacker (P)	08/22-10/15	SFH 453	In-Person Modality and Tuition (Business)
NR	41475	MSEI	500	02	SFD	2.000	Philosophy of Entrepreneurship and Innovation	MW	01:15 pm-03:05 pm	25	0	25	0	0	0	0	0	0	Kurt Keilhacker (P)	08/22-10/15	SFH 453	In-Person Modality and Tuition (Business)
NR	41476	MSEI	501	01	SFD	2.000	Creativity, Innovation, and Applied Design	T	06:00 pm-08:00 pm	25	0	25	0	0	0	0	0	0	Johnathan Cromwell (P)	08/22-10/15	SFH 452	In-Person Modality and Tuition (Business)
NR	41477	MSEI	501	02	SFD	2.000	Creativity, Innovation, and Applied Design	R	06:00 pm-10:00 pm	25	0	25	0	0	0	0	0	0	Johnathan Cromwell (P)	08/22-10/15	SFH 452	In-Person Modality and Tuition (Business)
NR	41478	MSEI	504	01	SFD	2.000	Entrepreneurial Finance and Accounting	F	01:15 pm-05:00 pm	25	0	25	0	0	0	0	0	0	Frank Ohara (P)	08/22-10/15	SFH 527	In-Person Modality and Tuition (Business)
NR	41479	MSEI	504	02	SFD	2.000	Entrepreneurial Finance and Accounting	F	01:15 pm-05:00 pm	25	0	25	0	0	0	0	0	0	Mark Vincent Cannice (P)	08/22-10/15	SFH 452	In-Person Modality and Tuition (Business)
NR	41480	MSEI	506	01	SFD	2.000	Entrepreneurial Professional Development and Mentoring	M	03:25 pm-05:15 pm	25	0	25	0	0	0	0	0	0	Shomit Ghose (P)	08/22-12/08	SFH 452	In-Person Modality and Tuition (Business)
NR	41481	MSEI	506	02	SFD	2.000	Entrepreneurial Professional Development and Mentoring	W	06:00 pm-07:50 pm	25	0	25	0	0	0	0	0	0	Reginald Chatman (P)	08/22-12/08	SFH 452	In-Person Modality and Tuition (Business)
NR	41482	MSEI	511	01	SFD	2.000	Analytics for Innovation	MW	11:05 am-12:55 pm	25	0	25	0	0	0	0	0	0	Vijay Mehrotra (P)	10/18-12/04	SFH 453	In-Person Modality and Tuition (Business)
NR	41483	MSEI	511	02	SFD	2.000	Analytics for Innovation	T	06:00 pm-10:00 pm	25	0	25	0	0	0	0	0	0	Thomas A Grossman (P)	10/18-12/08	SFH 154	In-Person Modality and Tuition (Business)
NR	41484	MSEI	601	01	SFD	2.000	Entrepreneurial Strategy and Planning	R	01:15 pm-05:00 pm	25	0	25	0	0	0	0	0	0	Kurt Keilhacker (P)	10/18-12/07	SFH 451	In-Person Modality and Tuition (Business)
NR	41485	MSEI	601	02	SFD	2.000	Entrepreneurial Strategy and Planning	T	01:15 pm-05:00 pm	25	0	25	0	0	0	0	0	0	Howard S Lee (P)	10/18-12/05	SFH 453	In-Person Modality and Tuition (Business)
Marketing Intelligence
Select	CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Act	Rem	WL Cap	WL Act	WL Rem	XL Cap	XL Act	XL Rem	Instructor	Date (MM/DD)	Location	Attribute
NR	41498	MSMI	601	01	SFD	2.000	Foundations of MI	R	09:00 am-12:55 pm	30	0	30	0	0	0	0	0	0	Stephen John Kraus (P)	10/18-12/07	SFH 451	In-Person Modality and Tuition (Business)
NR	41977	MSMI	603	01	SFD	4.000	Applied Statistics in MI	TF	10:00 am-11:50 am	30	0	30	0	0	0	0	0	0	TBA	08/22-12/14	SFH 451	In-Person Modality and Tuition (Business)
NR	41978	MSMI	603	02	SFD	4.000	Applied Statistics in MI	TF	01:10 pm-03:00 pm	30	0	30	0	0	0	0	0	0	TBA	08/22-12/14	SFH 451	In-Person Modality and Tuition (Business)
